hid,date,state,lastTouched,type,date_ts,lastTouched_ts,session_year,dr_changed,dr_changed_ts,subject
246,2015-05-20,CA,"2017-01-10 04:15:48",Budget,1432080000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
247,2015-05-19,CA,"2017-01-10 04:15:48",Budget,1431993600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
248,2015-05-19,CA,"2017-01-10 04:15:48",Budget,1431993600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
249,2015-05-20,CA,"2017-01-10 04:15:48",Regular,1432080000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
250,2015-05-21,CA,"2017-01-10 04:15:48",Budget,1432166400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
251,2015-05-20,CA,"2017-01-10 04:15:48",Budget,1432080000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
252,2015-05-20,CA,"2017-01-10 04:15:48",Budget,1432080000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
253,2015-05-20,CA,"2017-01-10 04:15:48",Informational,1432080000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
254,2015-05-21,CA,"2017-01-10 04:15:48",Budget,1432166400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
255,2015-05-20,CA,"2017-01-10 04:15:48",Budget,1432080000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
256,2015-05-21,CA,"2017-01-10 04:15:48",Budget,1432166400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
257,2015-05-21,CA,"2017-01-10 04:15:48",Budget,1432166400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
258,2015-05-19,CA,"2017-01-10 04:15:48",Budget,1431993600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
259,2015-05-20,CA,"2017-01-10 04:15:48",Budget,1432080000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
260,2015-05-21,CA,"2017-01-10 04:15:48",Budget,1432166400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
261,2015-04-15,CA,"2017-01-10 04:15:48",Regular,1429056000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
262,2015-04-14,CA,"2017-01-10 04:15:48",Regular,1428969600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
263,2015-04-14,CA,"2017-01-10 04:15:48",Regular,1428969600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
264,2015-05-20,CA,"2017-01-10 04:15:48",Informational,1432080000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
265,2015-04-14,CA,"2017-01-10 04:15:48",Regular,1428969600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
266,2015-04-13,CA,"2017-01-10 04:15:48",Budget,1428883200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
267,2015-04-13,CA,"2017-01-10 04:15:48",Regular,1428883200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
268,2015-03-23,CA,"2017-01-10 04:15:48",Informational,1427068800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
269,2015-04-09,CA,"2017-01-10 04:15:48",Budget,1428537600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
270,2015-04-08,CA,"2017-01-10 04:15:48",Regular,1428451200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
271,2015-05-22,CA,"2017-01-10 04:15:48",Regular,1432252800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
272,2015-05-26,CA,"2017-01-10 04:15:48",Regular,1432598400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
273,2015-05-27,CA,"2017-01-10 04:15:48",Regular,1432684800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
274,2015-05-27,CA,"2017-01-10 04:15:48",Informational,1432684800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
275,2015-05-27,CA,"2017-01-10 04:15:48",Informational,1432684800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
276,2015-05-28,CA,"2017-01-10 04:15:48",Informational,1432771200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
277,2015-05-28,CA,"2017-01-10 04:15:48",Informational,1432771200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
278,2015-05-27,CA,"2017-01-10 04:15:48",Informational,1432684800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
279,2015-05-27,CA,"2017-01-10 04:15:48",Informational,1432684800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
280,2015-05-27,CA,"2017-01-10 04:15:48",Informational,1432684800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
281,2015-05-28,CA,"2017-01-10 04:15:48",Informational,1432771200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
282,2015-04-29,CA,"2017-01-10 04:15:48",Regular,1430265600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
283,2015-04-28,CA,"2017-01-10 04:15:48",Regular,1430179200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
284,2015-04-27,CA,"2017-01-10 04:15:48",Regular,1430092800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
285,2015-04-22,CA,"2017-01-10 04:15:48",Regular,1429660800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
286,2015-04-21,CA,"2017-01-10 04:15:48",Regular,1429574400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
287,2015-04-22,CA,"2017-01-10 04:15:48",Regular,1429660800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
288,2015-05-21,CA,"2017-01-10 04:15:48",Budget,1432166400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
289,2015-05-04,CA,"2017-01-10 04:15:48",Informational,1430697600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
290,2015-05-05,CA,"2017-01-10 04:15:48",Informational,1430784000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
291,2015-06-02,CA,"2017-01-10 04:15:48",Regular,1433203200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
292,2015-06-03,CA,"2017-01-10 04:15:48",Informational,1433289600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
293,2015-06-01,CA,"2017-01-10 04:15:48",Regular,1433116800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
294,2015-06-03,CA,"2017-01-10 04:15:48",Regular,1433289600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
295,2015-06-05,CA,"2017-01-10 04:15:48",Regular,1433462400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
296,2015-06-04,CA,"2017-01-10 04:15:48",Regular,1433376000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
297,2015-06-08,CA,"2017-01-10 04:15:48",Regular,1433721600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
298,2015-06-08,CA,"2017-01-10 04:15:48",Regular,1433721600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
299,2015-06-09,CA,"2017-01-10 04:15:48",Regular,1433808000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
300,2015-06-09,CA,"2017-01-10 04:15:48",Regular,1433808000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
301,2015-06-09,CA,"2017-01-10 04:15:48",Regular,1433808000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
302,2015-06-09,CA,"2017-01-10 04:15:48",Regular,1433808000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
303,2015-06-10,CA,"2017-01-10 04:15:48",Regular,1433894400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
304,2015-06-10,CA,"2017-01-10 04:15:48",Regular,1433894400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
305,2015-06-10,CA,"2017-01-10 04:15:48",Regular,1433894400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
306,2015-06-10,CA,"2017-01-10 04:15:48",Regular,1433894400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
307,2015-06-10,CA,"2017-01-10 04:15:48",Regular,1433894400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
308,2015-06-09,CA,"2017-01-10 04:15:48",Regular,1433808000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
309,2015-06-09,CA,"2017-01-10 04:15:48",Informational,1433808000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
310,2015-06-09,CA,"2017-01-10 04:15:48",Regular,1433808000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
311,2015-06-09,CA,"2017-01-10 04:15:48",Regular,1433808000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
312,2015-06-15,CA,"2017-01-10 04:15:48",Regular,1434326400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
313,2015-06-15,CA,"2017-01-10 04:15:48",Regular,1434326400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
314,2015-06-16,CA,"2017-01-10 04:15:48",Regular,1434412800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
315,2015-06-16,CA,"2017-01-10 04:15:48",Regular,1434412800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
316,2015-06-16,CA,"2017-01-10 04:15:48",Regular,1434412800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
317,2015-06-16,CA,"2017-01-10 04:15:48",Regular,1434412800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
318,2015-06-16,CA,"2017-01-10 04:15:48",Regular,1434412800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
319,2015-06-17,CA,"2017-01-10 04:15:48",Regular,1434499200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
320,2015-03-25,CA,"2017-01-10 04:15:48",Regular,1427241600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
321,2015-03-25,CA,"2017-01-10 04:15:48",Regular,1427241600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
322,2015-06-16,CA,"2017-01-10 04:15:48",Regular,1434412800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
323,2015-06-17,CA,"2017-01-10 04:15:48",Informational,1434499200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
324,2015-06-17,CA,"2017-01-10 04:15:48",Informational,1434499200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
325,2015-03-24,CA,"2017-01-10 04:15:48",Regular,1427155200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
326,2015-03-24,CA,"2017-01-10 04:15:48",Regular,1427155200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
327,2015-03-11,CA,"2017-01-10 04:15:48",Informational,1426032000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
328,2015-04-20,CA,"2017-01-10 04:15:48",Informational,1429488000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
329,2015-04-20,CA,"2017-01-10 04:15:48",Regular,1429488000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
330,2015-06-17,CA,"2017-01-10 04:15:48",Informational,1434499200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
331,2015-06-17,CA,"2017-01-10 04:15:48",Regular,1434499200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
332,2015-06-18,CA,"2017-01-10 04:15:48",Regular,1434585600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
333,2015-06-17,CA,"2017-01-10 04:15:48",Regular,1434499200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
334,2015-06-22,CA,"2017-01-10 04:15:48",Regular,1434931200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
335,2015-06-22,CA,"2017-01-10 04:15:48",Regular,1434931200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
336,2015-06-22,CA,"2017-01-10 04:15:48",Regular,1434931200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
337,2015-06-22,CA,"2017-01-10 04:15:48",Regular,1434931200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
338,2015-06-22,CA,"2017-01-10 04:15:48",Regular,1434931200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
339,2015-06-22,CA,"2017-01-10 04:15:48",Regular,1434931200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
340,2015-06-23,CA,"2017-01-10 04:15:48",Regular,1435017600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
341,2015-06-23,CA,"2017-01-10 04:15:48",Regular,1435017600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
342,2015-06-23,CA,"2017-01-10 04:15:48",Informational,1435017600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
343,2015-06-23,CA,"2017-01-10 04:15:48",Regular,1435017600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
344,2015-06-23,CA,"2017-01-10 04:15:48",Regular,1435017600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
345,2015-06-24,CA,"2017-01-10 04:15:48",Regular,1435104000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
346,2015-03-25,CA,"2017-01-10 04:15:48",Regular,1427241600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
347,2015-06-23,CA,"2017-01-10 04:15:48",Regular,1435017600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
348,2015-06-24,CA,"2017-01-10 04:15:48",Regular,1435104000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
349,2015-06-24,CA,"2017-01-10 04:15:48",Informational,1435104000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
350,2015-06-23,CA,"2017-01-10 04:15:48",Regular,1435017600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
351,2015-06-23,CA,"2017-01-10 04:15:48",Regular,1435017600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
352,2015-06-24,CA,"2017-01-10 04:15:48",Regular,1435104000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
353,2015-06-24,CA,"2017-01-10 04:15:48",Regular,1435104000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
354,2015-06-24,CA,"2017-01-10 04:15:48",Regular,1435104000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
355,2015-06-24,CA,"2017-01-10 04:15:48",Informational,1435104000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
356,2015-06-24,CA,"2017-01-10 04:15:48",Regular,1435104000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
357,2015-06-17,CA,"2017-01-10 04:15:48",Regular,1434499200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
358,2015-06-29,CA,"2017-01-10 04:15:48",Informational,1435536000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
359,2015-06-29,CA,"2017-01-10 04:15:48",Regular,1435536000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
360,2015-06-29,CA,"2017-01-10 04:15:48",Regular,1435536000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
361,2015-06-29,CA,"2017-01-10 04:15:48",Regular,1435536000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
362,2015-06-29,CA,"2017-01-10 04:15:48",Regular,1435536000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
363,2015-06-29,CA,"2017-01-10 04:15:48",Regular,1435536000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
364,2015-06-30,CA,"2017-01-10 04:15:48",Regular,1435622400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
365,2015-06-30,CA,"2017-01-10 04:15:48",Regular,1435622400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
366,2015-06-30,CA,"2017-01-10 04:15:48",Regular,1435622400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
367,2015-06-30,CA,"2017-01-10 04:15:48",Regular,1435622400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
368,2015-06-30,CA,"2017-01-10 04:15:48",Regular,1435622400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
369,2015-06-30,CA,"2017-01-10 04:15:48",Regular,1435622400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
370,2015-06-30,CA,"2017-01-10 04:15:48",Regular,1435622400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
371,2015-07-01,CA,"2017-01-10 04:15:48",Regular,1435708800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
372,2015-07-01,CA,"2017-01-10 04:15:48",Informational,1435708800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
373,2015-06-30,CA,"2017-01-10 04:15:48",Regular,1435622400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
374,2015-07-01,CA,"2017-01-10 04:15:48",Regular,1435708800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
375,2015-07-01,CA,"2017-01-10 04:15:48",Regular,1435708800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
376,2015-07-01,CA,"2017-01-10 04:15:48",Regular,1435708800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
377,2015-07-01,CA,"2017-01-10 04:15:48",Regular,1435708800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
378,2015-07-01,CA,"2017-01-10 04:15:48",Regular,1435708800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
379,2015-07-01,CA,"2017-01-10 04:15:48",Regular,1435708800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
380,2015-07-02,CA,"2017-01-10 04:15:48",Informational,1435795200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
381,2015-07-02,CA,"2017-01-10 04:15:48",Informational,1435795200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
382,2015-07-01,CA,"2017-01-10 04:15:48",Regular,1435708800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
383,2015-07-01,CA,"2017-01-10 04:15:48",Regular,1435708800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
384,2015-07-06,CA,"2017-01-10 04:15:48",Informational,1436140800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
385,2015-07-07,CA,"2017-01-10 04:15:48",Regular,1436227200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
386,2015-07-06,CA,"2017-01-10 04:15:48",Regular,1436140800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
387,2015-07-07,CA,"2017-01-10 04:15:48",Regular,1436227200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
388,2015-07-06,CA,"2017-01-10 04:15:48",Regular,1436140800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
389,2015-07-07,CA,"2017-01-10 04:15:48",Regular,1436227200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
390,2015-07-06,CA,"2017-01-10 04:15:48",Regular,1436140800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
391,2015-07-07,CA,"2017-01-10 04:15:48",Regular,1436227200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
392,2015-07-08,CA,"2017-01-10 04:15:48",Regular,1436313600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
393,2015-07-07,CA,"2017-01-10 04:15:48",Regular,1436227200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
394,2015-07-08,CA,"2017-01-10 04:15:48",Informational,1436313600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
395,2015-07-07,CA,"2017-01-10 04:15:48",Regular,1436227200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
396,2015-07-07,CA,"2017-01-10 04:15:48",Regular,1436227200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
397,2015-07-08,CA,"2017-01-10 04:15:48",Informational,1436313600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
398,2015-07-07,CA,"2017-01-10 04:15:48",Regular,1436227200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
399,2015-07-08,CA,"2017-01-10 04:15:48",Regular,1436313600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
400,2015-07-08,CA,"2017-01-10 04:15:48",Regular,1436313600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
401,2015-07-09,CA,"2017-01-10 04:15:48",Informational,1436400000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
402,2015-07-08,CA,"2017-01-10 04:15:48",Regular,1436313600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
403,2015-07-08,CA,"2017-01-10 04:15:48",Regular,1436313600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
404,2015-07-08,CA,"2017-01-10 04:15:48",Regular,1436313600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
405,2015-07-07,CA,"2017-01-10 04:15:48",Regular,1436227200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
406,2015-07-13,CA,"2017-01-10 04:15:48",Regular,1436745600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
407,2015-07-13,CA,"2017-01-10 04:15:48",Regular,1436745600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
408,2015-07-13,CA,"2017-01-10 04:15:48",Regular,1436745600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
409,2015-07-13,CA,"2017-01-10 04:15:48",Regular,1436745600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
410,2015-07-14,CA,"2017-01-10 04:15:48",Informational,1436832000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
411,2015-07-14,CA,"2017-01-10 04:15:48",Regular,1436832000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
412,2015-07-14,CA,"2017-01-10 04:15:48",Regular,1436832000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
413,2015-07-13,CA,"2017-01-10 04:15:48",Regular,1436745600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
414,2015-07-14,CA,"2017-01-10 04:15:48",Regular,1436832000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
416,2015-07-14,CA,"2017-01-10 04:15:48",Regular,1436832000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
417,2015-07-14,CA,"2017-01-10 04:15:48",Regular,1436832000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
418,2015-07-15,CA,"2017-01-10 04:15:48",Regular,1436918400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
419,2015-07-14,CA,"2017-01-10 04:15:48",Regular,1436832000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
420,2015-07-14,CA,"2017-01-10 04:15:48",Regular,1436832000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
421,2015-07-15,CA,"2017-01-10 04:15:48",Informational,1436918400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
422,2015-07-15,CA,"2017-01-10 04:15:48",Regular,1436918400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
423,2015-07-15,CA,"2017-01-10 04:15:48",Informational,1436918400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
424,2015-07-15,CA,"2017-01-10 04:15:48",Regular,1436918400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
425,2015-07-15,CA,"2017-01-10 04:15:48",Informational,1436918400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
426,2015-07-15,CA,"2017-01-10 04:15:48",Regular,1436918400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
427,2015-07-15,CA,"2017-01-10 04:15:48",Regular,1436918400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
428,2015-04-20,CA,"2017-01-10 04:15:48",Informational,1429488000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
429,2015-07-15,CA,"2017-01-10 04:15:48",Regular,1436918400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
430,2015-07-15,CA,"2017-01-10 04:15:48",Regular,1436918400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
435,2015-03-26,CA,"2017-01-10 04:15:48",Budget,1427328000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
437,2015-03-26,CA,"2017-01-10 04:15:48",Budget,1427328000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
438,2015-04-15,CA,"2017-01-10 04:15:48",Regular,1429056000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
439,2015-03-26,CA,"2017-01-10 04:15:48",Informational,1427328000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
446,2015-03-24,CA,"2017-01-10 04:15:48",Informational,1427155200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
448,2015-04-08,CA,"2017-01-10 04:15:48",Budget,1428451200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
449,2015-04-08,CA,"2017-01-10 04:15:48",Budget,1428451200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
450,2015-04-14,CA,"2017-01-10 04:15:48",Budget,1428969600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
451,2015-04-20,CA,"2017-01-10 04:15:48",Regular,1429488000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
455,2015-03-24,CA,"2017-01-10 04:15:48",Regular,1427155200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
456,2015-03-24,CA,"2017-01-10 04:15:48",Regular,1427155200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
457,2015-03-10,CA,"2017-01-10 04:15:48",Budget,1425945600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
458,2015-03-09,CA,"2017-01-10 04:15:48",Budget,1425859200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
459,2015-03-19,CA,"2017-01-10 04:15:48",Budget,1426723200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
460,2015-03-19,CA,"2017-01-10 04:15:48",Budget,1426723200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
461,2015-03-18,CA,"2017-01-10 04:15:48",Informational,1426636800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
462,2015-03-04,CA,"2017-01-10 04:15:48",Informational,1425427200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
463,2015-02-24,CA,"2017-01-10 04:15:48",Budget,1424736000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
464,2015-02-25,CA,"2017-01-10 04:15:48",Informational,1424822400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
465,2015-02-25,CA,"2017-01-10 04:15:48",Regular,1424822400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
466,2015-03-03,CA,"2017-01-10 04:15:48",Informational,1425340800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
467,2015-03-03,CA,"2017-01-10 04:15:48",Informational,1425340800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
468,2015-02-25,CA,"2017-01-10 04:15:48",Informational,1424822400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
469,2015-02-24,CA,"2017-01-10 04:15:48",Informational,1424736000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
470,2015-02-25,CA,"2017-01-10 04:15:48",Budget,1424822400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
471,2015-02-25,CA,"2017-01-10 04:15:48",Budget,1424822400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
472,2015-02-25,CA,"2017-01-10 04:15:48",Informational,1424822400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
